REye_Position_X, REye_Position_Y, REye_Position_Z, REye_Rotation_X, REye_Rotation_Y, REye_Rotation_ZLEye_Position_X, LEye_Position_Y, LEye_Position_Z, LEye_Rotation_X, LEye_Rotation_Y, LEye_Rotation_ZRHand_Position_X, RHand_Position_Y, RHand_Position_Z, RHand_Rotation_X, RHand_Rotation_Y, RHand_Rotation_ZLHand_Position_X, LHand_Position_Y, LHand_Position_Z, LHand_Rotation_X, LHand_Rotation_Y, LHand_Rotation_ZHead_Position_X, Head_Position_Y, Head_Position_Z, Head_Rotation_X, Head_Rotation_Y, Head_Rotation_Z
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
0.544005,2.850052, 0.3805119,0.3235792,0.2415431, -0.9107584,0.5037552,2.825561, 0.4234868,0.3235821,0.2415597, -0.9107534,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4571642,2.778803, 0.3058887,0.4028544,-0.02754107, -0.7472859,
0.543937,2.850102, 0.3800052,0.3236102,0.2414309, -0.9107742,0.5036831,2.825625, 0.4229844,0.3236131,0.2414475, -0.9107692,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4570868,2.778851, 0.3053949,0.4028049,-0.02764639, -0.7473184,
0.5436349,2.850297, 0.3793635,0.3237644,0.2411985, -0.9107469,0.5033559,2.825865, 0.4223443,0.3237674,0.2412151, -0.910742,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4567286,2.779107, 0.3047605,0.4027704,-0.02792321, -0.7475301,
0.543392,2.850321, 0.3801181,0.3237862,0.2409854, -0.9107879,0.5031086,2.825916, 0.4231102,0.3237891,0.241002, -0.910783,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4564604,2.779129, 0.305546,0.4026482,-0.02809909, -0.747614,
0.5432233,2.850365, 0.3800179,0.323855,0.2409944, -0.9107625,0.5029334,2.82596, 0.4230037,0.323858,0.241011, -0.9107576,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4563026,2.779174, 0.3054323,0.4027062,-0.0281371, -0.7475849,
0.5428195,2.850399, 0.3807084,0.3241979,0.2410675, -0.9106362,0.502499,2.825986, 0.4236614,0.3242009,0.2410841, -0.9106312,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4559686,2.779197, 0.3060513,0.4030139,-0.02830508, -0.7473863,
0.5425637,2.850364, 0.3815182,0.3243845,0.2411725, -0.9105509,0.5022268,2.82594, 0.4244493,0.3243875,0.2411891, -0.9105459,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4557567,2.779161, 0.3068115,0.403224,-0.02834697, -0.7472602,
0.5424724,2.85044, 0.3811903,0.3245578,0.2410393, -0.9105356,0.502121,2.826029, 0.4241153,0.3245608,0.2410559, -0.9105306,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4556952,2.779208, 0.3064767,0.4032687,-0.02856088, -0.747172,
0.5421171,2.850482, 0.3806716,0.3246731,0.2410188, -0.9105213,0.5017601,2.826066, 0.4235883,0.324676,0.2410354, -0.9105163,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4553881,2.779207, 0.3059439,0.4033428,-0.02865154, -0.7470149,
0.541956,2.85052, 0.3805823,0.3247721,0.2409216, -0.9105184,0.5015909,2.826113, 0.4234967,0.324775,0.2409382, -0.9105135,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4552433,2.779225, 0.3058543,0.4033546,-0.02878982, -0.7469663,
0.5413852,2.85059, 0.3810295,0.3247048,0.2411188, -0.9105132,0.5010335,2.82615, 0.4239374,0.3247077,0.2411354, -0.9105082,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.454718,2.779259, 0.3062834,0.403432,-0.02859633, -0.7468035,
0.5411348,2.850577, 0.38151,0.3247475,0.2413433, -0.9104443,0.5007803,2.826111, 0.4244006,0.3247505,0.2413599, -0.9104393,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4544978,2.779256, 0.3067192,0.4036107,-0.02845383, -0.7467114,
0.540985,2.850628, 0.3814844,0.3248509,0.2412686, -0.9104387,0.5006234,2.826167, 0.4243709,0.3248538,0.2412851, -0.9104338,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4543745,2.779279, 0.3066894,0.4036403,-0.02857788, -0.7466282,
0.5406622,2.850651, 0.3817116,0.3249193,0.2415691, -0.9103527,0.5002988,2.82615, 0.424574,0.3249223,0.2415856, -0.9103478,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.4541116,2.779293, 0.3068562,0.4038881,-0.02839452, -0.7464372,
