Position_X, Position_Y, Position_Z, Rotation_X, Rotation_Y, Rotation_Z
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
1.01145,1.502973, -1.448336,0.00269109,-0.3465906, 0.000345267,
