REye_Position_X, REye_Position_Y, REye_Position_Z, REye_Rotation_X, REye_Rotation_Y, REye_Rotation_ZLEye_Position_X, LEye_Position_Y, LEye_Position_Z, LEye_Rotation_X, LEye_Rotation_Y, LEye_Rotation_ZRHand_Position_X, RHand_Position_Y, RHand_Position_Z, RHand_Rotation_X, RHand_Rotation_Y, RHand_Rotation_ZLHand_Position_X, LHand_Position_Y, LHand_Position_Z, LHand_Rotation_X, LHand_Rotation_Y, LHand_Rotation_ZHead_Position_X, Head_Position_Y, Head_Position_Z, Head_Rotation_X, Head_Rotation_Y, Head_Rotation_Z
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
-2.298887,2.725122, -0.1764202,0.9408514,-0.1187211, 0.3065567,-2.26086,2.730321, -0.227347,0.9408526,-0.1187269, 0.306556,-2.503873,2.305363, -0.3890862,0.07306753,-0.938659, -0.1972568,0,1.36, 0,0,0, 0,-2.2297,2.609366, -0.1765009,0.636461,-0.7030049, 0.1791506,
-2.276351,2.727674, -0.1644113,0.9228694,-0.1542275, 0.3325835,-2.234885,2.735015, -0.2122999,0.9228711,-0.1542338, 0.3325821,-2.503473,2.301481, -0.3923078,0.008605741,-0.9290946, -0.2134755,0,1.36, 0,0,0, 0,-2.213241,2.60865, -0.17047,0.5996873,-0.7182284, 0.1754817,
-2.276178,2.727665, -0.1641434,0.9230188,-0.154722, 0.3323087,-2.234751,2.734869, -0.2120867,0.9230205,-0.1547283, 0.3323072,-2.503317,2.301231, -0.392469,0.009082557,-0.9292749, -0.21296,0,1.36, 0,0,0, 0,-2.213252,2.608537, -0.1700831,0.5994784,-0.718701, 0.1759551,
-2.276469,2.727376, -0.1638938,0.9230275,-0.1542966, 0.3324114,-2.235032,2.73462, -0.2118224,0.9230292,-0.1543029, 0.33241,-2.503648,2.301193, -0.3923769,0.008582333,-0.9294672, -0.2124009,0,1.36, 0,0,0, 0,-2.213434,2.608305, -0.1698181,0.5997623,-0.7183839, 0.1759022,
-2.277205,2.727312, -0.1635207,0.9230135,-0.1542135, 0.3322016,-2.235778,2.734659, -0.2114427,0.9230152,-0.1542198, 0.3322002,-2.504294,2.301239, -0.3919061,0.007728121,-0.929494, -0.2122965,0,1.36, 0,0,0, 0,-2.214082,2.608297, -0.169632,0.5998057,-0.7183118, 0.1752137,
-2.277129,2.727394, -0.1633026,0.9230486,-0.1549159, 0.3317944,-2.235739,2.734714, -0.2112606,0.9230503,-0.1549222, 0.3317929,-2.503648,2.301219, -0.3922035,0.00690534,-0.93014, -0.2119736,0,1.36, 0,0,0, 0,-2.214159,2.608305, -0.1695329,0.5993748,-0.7188675, 0.1749365,
-2.277027,2.727404, -0.1632161,0.9230621,-0.1551102, 0.331672,-2.235649,2.734716, -0.2111849,0.9230638,-0.1551165, 0.3316706,-2.503625,2.301195, -0.3922732,0.007032564,-0.9302408, -0.2118352,0,1.36, 0,0,0, 0,-2.214098,2.608294, -0.1694801,0.5992584,-0.7190237, 0.1748548,
-2.277207,2.727438, -0.1630532,0.9231918,-0.1550611, 0.3313149,-2.235865,2.734769, -0.2110506,0.9231935,-0.1550674, 0.3313135,-2.503386,2.301191, -0.3923935,0.007155445,-0.9301972, -0.2117873,0,1.36, 0,0,0, 0,-2.214253,2.608346, -0.1693798,0.5993888,-0.719071, 0.1745491,
-2.277189,2.727412, -0.1630028,0.9232355,-0.1549552, 0.3312339,-2.235856,2.734752, -0.2110063,0.9232371,-0.1549615, 0.3312325,-2.503401,2.301232, -0.3924072,0.007000708,-0.930108, -0.2118865,0,1.36, 0,0,0, 0,-2.214207,2.608334, -0.1693374,0.5994909,-0.7190191, 0.1744715,
-2.276956,2.727389, -0.1629755,0.9232131,-0.1551596, 0.3311357,-2.235628,2.734743, -0.2109818,0.9232148,-0.1551659, 0.3311342,-2.503525,2.301251, -0.3922859,0.006864217,-0.9298681, -0.2121984,0,1.36, 0,0,0, 0,-2.214003,2.608299, -0.1693805,0.5993408,-0.7191595, 0.1742781,
-2.276863,2.727396, -0.1628219,0.9232116,-0.1554572, 0.3309317,-2.235551,2.734765, -0.2108397,0.9232133,-0.1554635, 0.3309302,-2.503482,2.301532, -0.3921256,0.006264955,-0.9294997, -0.2130025,0,1.36, 0,0,0, 0,-2.213958,2.608287, -0.1693245,0.5991458,-0.7193844, 0.1739985,
-2.276798,2.727422, -0.1627382,0.9232277,-0.1556106, 0.3308012,-2.235498,2.734792, -0.2107658,0.9232294,-0.1556169, 0.3307998,-2.503335,2.301568, -0.3921393,0.005907497,-0.9294178, -0.2132411,0,1.36, 0,0,0, 0,-2.213921,2.608301, -0.169283,0.599058,-0.7195112, 0.1738747,
-2.276586,2.727473, -0.162741,0.9232789,-0.1557902, 0.3306443,-2.235303,2.734815, -0.2107879,0.9232807,-0.1557965, 0.3306428,-2.503156,2.301593, -0.3922356,0.005427669,-0.9294992, -0.2133161,0,1.36, 0,0,0, 0,-2.21376,2.608324, -0.1692877,0.5989799,-0.7196808, 0.1738847,
