REye_Position_X, REye_Position_Y, REye_Position_Z, REye_Rotation_X, REye_Rotation_Y, REye_Rotation_ZLEye_Position_X, LEye_Position_Y, LEye_Position_Z, LEye_Rotation_X, LEye_Rotation_Y, LEye_Rotation_ZRHand_Position_X, RHand_Position_Y, RHand_Position_Z, RHand_Rotation_X, RHand_Rotation_Y, RHand_Rotation_ZLHand_Position_X, LHand_Position_Y, LHand_Position_Z, LHand_Rotation_X, LHand_Rotation_Y, LHand_Rotation_ZHead_Position_X, Head_Position_Y, Head_Position_Z, Head_Rotation_X, Head_Rotation_Y, Head_Rotation_Z
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
0.02988502,1.470976, 0.02386885,-0.7071067,4.559755E-06, 0.7071069,-0.03388552,1.470976, 0.02386875,-0.7071078,-8.434057E-06, 0.7071058,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,-0.002,1.372, -0.062,-0.5364676,0.4606537, 0.5364675,
0.1093362,3.113263, -0.1537565,0.5192949,0.1296763, -0.8419018,0.05243978,3.103888, -0.1265247,0.5192974,0.1296917, -0.8418986,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.0440256,3.035358, -0.2423668,0.4784622,-0.2399142, -0.6834791,
0.1175735,3.092693, -0.182086,0.4476117,0.08085892, -0.8734152,0.06591719,3.093614, -0.1447034,0.4476162,0.08087471, -0.873413,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.02257504,3.033764, -0.2575125,0.3922757,-0.2302523, -0.7759483,
0.1164238,3.091295, -0.1875901,0.4411541,0.0747504, -0.878202,0.06540011,3.092429, -0.1493542,0.4411586,0.07476627, -0.8781999,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.0205225,3.030795, -0.2605907,0.3833969,-0.2306798, -0.7763603,
0.1131943,3.092953, -0.1900342,0.4386268,0.07424964, -0.8812205,0.06238241,3.093548, -0.1515052,0.4386311,0.0742656, -0.8812185,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01791606,3.030203, -0.2619431,0.3811533,-0.2294132, -0.7726815,
0.1125699,3.093228, -0.1906717,0.4399303,0.07344115, -0.8809064,0.06165953,3.093861, -0.1522736,0.4399346,0.0734571, -0.8809044,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01757561,3.030102, -0.2626268,0.3816155,-0.2308757, -0.7714758,
0.111638,3.093904, -0.1907859,0.4420169,0.07310132, -0.8801883,0.06055612,3.094529, -0.1526161,0.4420211,0.07311725, -0.8801863,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01709766,3.030388, -0.2629962,0.3829772,-0.2324929, -0.7698435,
0.1097839,3.096213, -0.190347,0.444484,0.07488365, -0.8795256,0.05846667,3.096458, -0.1524898,0.4444882,0.07489958, -0.8795236,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01621735,3.031827, -0.263053,0.38601,-0.2327479, -0.7666339,
0.1090043,3.097312, -0.1897577,0.4459586,0.07572825, -0.8789729,0.05755161,3.097408, -0.1520842,0.4459627,0.07574417, -0.8789709,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01589662,3.032621, -0.2627811,0.387679,-0.2330677, -0.7652095,
0.1087051,3.098138, -0.1895581,0.4470797,0.07536093, -0.8784606,0.05716445,3.098294, -0.1520052,0.4470837,0.07537685, -0.8784585,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01574332,3.033407, -0.2627317,0.3882902,-0.2340767, -0.7647231,
0.107275,3.099626, -0.1902739,0.4511013,0.0705506, -0.8771961,0.05546978,3.100277, -0.1530922,0.4511054,0.07056649, -0.877194,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01475133,3.034166, -0.2633545,0.3882075,-0.2403463, -0.7622615,
0.1050046,3.102067, -0.1908564,0.4529031,0.07016482, -0.8774514,0.05305277,3.102391, -0.1538755,0.452907,0.07018074, -0.8774495,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01353422,3.03498, -0.2637869,0.3893231,-0.2418126, -0.7579126,
0.102967,3.103379, -0.1922092,0.4523752,0.06943275, -0.878427,0.05106718,3.103532, -0.1551543,0.4523791,0.06944868, -0.878425,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01185182,3.03531, -0.264673,0.3884457,-0.2420241, -0.7560076,
0.1021726,3.102261, -0.1928735,0.4518842,0.06827766, -0.8782066,0.05032972,3.102741, -0.1557417,0.4518881,0.06829359, -0.8782046,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01045751,3.034956, -0.2652941,0.3873208,-0.2425806, -0.7581567,
0.1020642,3.101637, -0.1928698,0.4518749,0.06757639, -0.8779153,0.05023313,3.102323, -0.1557247,0.4518788,0.0675923, -0.8779134,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.01002837,3.034802, -0.2653192,0.3868569,-0.2431066, -0.7593458,
0.1015996,3.099941, -0.1930816,0.4522265,0.06484892, -0.8774035,0.04978163,3.10113, -0.1559311,0.4522306,0.06486482, -0.8774017,0,1.36, 0,0,0, 0,0,1.36, 0,0,0, 0,0.00899709,3.033742, -0.2653928,0.3853468,-0.245405, -0.7610753,
